tconst,primaryTitle,seasonNumber,numVotes,averageRating,ranking
tt0906873,Dogfights,2,287,7.4,530
tt0081878,It Ain't Half Hot Mum,5,135,7.0,531
tt0058812,Hogan's Heroes,3,4800,7.7,532
tt8675140,Hitler's Last Stand,2,77,6.5,533
tt0354333,Secrets of the Dead,15,249,7.3,534
tt0081878,It Ain't Half Hot Mum,6,148,7.0,535
tt0354333,Secrets of the Dead,18,202,7.1,536
tt1495950,The Book of Negroes,1,561,7.5,537
tt0120948,Czterej pancerni i pies,2,234,7.2,538
tt12665020,The Valour and the Horror,1,107,6.6,539
tt0354333,Secrets of the Dead,2,129,6.8,540
tt3577058,Gallipoli,1,460,7.4,541
tt0069654,War & Peace,1,439,7.4,542
tt1999065,The Neighbourhood's Gate,9,117,6.6,543
tt13492196,Das Weiße Haus am Rhein,1,84,6.2,544
tt5261756,The Civil War: Brothers Divided,1,96,6.3,545
tt0354333,Secrets of the Dead,17,368,7.3,546
tt0389677,Horseman Without a Horse,1,147,6.7,547
tt0066678,The Last of the Mohicans,1,89,6.1,548
tt7962956,Al Helmeya Nights,2,96,6.2,549
tt4964258,La case du siècle,,465,7.4,550
tt0056754,Espionage,1,197,6.9,551
tt2253780,In Flanders Field,1,278,7.1,552
tt0062552,Dad's Army,7,668,7.5,553
tt1409728,Patton 360,1,110,6.3,554
tt7962956,Al Helmeya Nights,1,109,6.3,555
tt3893044,The Passing Bells,1,183,6.8,556
tt0259776,Heil Honey I'm Home!,1,59,4.8,557
tt5359570,Seddülbahir 32 Saat,1,110,6.1,558
tt8675140,Hitler's Last Stand,1,113,6.1,559
tt2731350,History Specials,1,666,7.4,560
tt0075551,Operation Petticoat,1,194,6.7,561
tt0354333,Secrets of the Dead,11,284,7.0,562
tt7428834,Fatih,1,558,7.3,563
tt1221224,Rome: Rise and Fall of an Empire,1,460,7.2,564
tt0354333,Secrets of the Dead,13,342,7.1,565
tt5830254,Das Boot,2,1806,7.5,566
tt4699982,Rebellion,1,752,7.3,567
tt0066631,Bearcats!,1,289,6.7,568
tt0057752,Gomer Pyle: USMC,5,1628,7.5,569
tt0057752,Gomer Pyle: USMC,3,1621,7.5,570
tt0062552,Dad's Army,1,989,7.3,571
tt8680948,68 Whiskey,1,893,7.2,572
tt0057752,Gomer Pyle: USMC,4,1550,7.4,573
tt2216964,Ravna Gora,1,344,6.4,574
tt0055689,McHale's Navy,1,2002,7.4,575
tt0068098,M*A*S*H,10,8969,7.6,576
tt8001092,World on Fire,1,2135,7.4,577
tt5830254,Das Boot,1,3050,7.5,578
tt2245988,The Bible,1,3685,7.4,579
tt0055689,McHale's Navy,4,947,7.0,580
tt0055689,McHale's Navy,2,1430,7.0,581
tt0055689,McHale's Navy,3,1313,6.9,582
tt10198930,Kingdoms of Fire,1,575,5.9,583
tt1753353,1864,1,1234,6.4,584
tt3212600,Mahabharat,1,3424,6.5,585
