tconst,primaryTitle,seasonNumber,numVotes,averageRating,ranking
tt1353056,RuPaul's Drag Race,2,3334,7.7,94
tt2487370,Whose Line Is It Anyway?,8,190,9.9,95
tt6103712,Australian Survivor,3,525,8.4,96
tt1827070,Drew Carey's Improv-A-Ganza,1,558,8.3,97
tt0239195,Survivor,32,2249,7.7,98
tt0239195,Survivor,30,1700,7.8,99
tt1877368,The Great British Baking Show,5,998,8.0,100
tt4934214,Taskmaster,,744,8.1,101
tt1355620,Silent Library,1,183,9.8,102
tt0239195,Survivor,9,3188,7.6,103
tt4816364,BattleBots,3,524,8.3,104
tt2301351,RuPaul's Drag Race All Stars,5,3468,7.6,105
tt4803766,Alone,6,721,8.1,106
tt1353056,RuPaul's Drag Race,15,9028,7.6,107
tt1663641,Face Off,7,456,8.4,108
tt4680444,Forged in Fire,5,727,8.1,109
tt4934214,Taskmaster,8,1548,7.7,110
tt0163507,Whose Line Is It Anyway?,7,1077,7.8,111
tt0239195,Survivor,11,1516,7.7,112
tt14192040,RuPaul's Drag Race Down Under,2,2577,7.6,113
tt1877368,The Great British Baking Show,6,912,7.9,114
tt4816364,BattleBots,4,381,8.5,115
tt5917270,Survivor South Africa,9,326,8.6,116
tt1355620,Silent Library,2,167,9.7,117
tt0159881,Jeopardy!,39,733,8.0,118
tt0042168,What's My Line?,2,429,8.3,119
tt0042168,What's My Line?,3,319,8.6,120
tt4934214,Taskmaster,15,876,7.9,121
tt1877368,The Great British Baking Show,4,894,7.8,122
tt0239195,Survivor,1,3512,7.5,123
tt5838282,Escape the Night,4,320,8.5,124
tt4803766,Alone,5,651,8.0,125
tt0163507,Whose Line Is It Anyway?,8,876,7.8,126
tt15790598,Queen of the Universe,1,531,8.1,127
tt6103712,Australian Survivor,1,849,7.8,128
tt0384746,Kenny vs. Spenny,1,2246,7.6,129
tt1877368,The Great British Baking Show,3,770,7.9,130
tt0239195,Survivor,15,1793,7.6,131
tt0239195,Survivor,26,2032,7.6,132
tt4680444,Forged in Fire,4,602,8.0,133
tt0380136,QI,2,1481,7.7,134
tt5917270,Survivor South Africa,8,282,8.6,135
tt4803766,Alone,1,1220,7.7,136
tt1353056,RuPaul's Drag Race,1,2664,7.6,137
tt2919910,Whose Line Is It Anyway?,1,705,7.9,138
tt4803766,Alone,8,739,7.9,139
tt1663641,Face Off,8,390,8.2,140
tt0042168,What's My Line?,9,1693,7.6,141
tt4934214,Taskmaster,6,1568,7.6,142
tt10228230,Quiz,1,1485,7.6,143
tt14257126,The Challenge: All Stars,3,247,8.7,144
