tconst,primaryTitle,seriesName,seasonNumber,episodeNumber,averageRating,numVotes,ranking
tt5218418,Grotesque,Fear the Walking Dead,2,8,6.8,4306,14840
tt8760162,Shadow of a Doubt,Altered Carbon,2,4,6.6,2528,14841
tt6263416,Make Way for... Medusa,Inhumans,1,4,6.1,1245,14842
tt3714112,Robot of Sherwood,Doctor Who,8,3,6.9,6681,14843
tt9858264,Today and Tomorrow,Fear the Walking Dead,5,14,6.4,1803,14844
tt0708742,Liaisons,Star Trek: The Next Generation,7,2,6.6,2554,14845
tt5218406,Shiva,Fear the Walking Dead,2,7,6.8,4372,14846
tt6701648,The Father Thing,Electric Dreams,1,7,6.5,2138,14847
tt1365540,Back to Earth (Part One),Red Dwarf,9,1,6.3,1602,14848
tt0094030,Encounter at Farpoint,Star Trek: The Next Generation,1,1,6.9,6970,14849
tt8115234,The Wrong Side of Where You Are Now,Fear the Walking Dead,4,7,6.6,2683,14850
tt9858244,Ner Tamid,Fear the Walking Dead,5,12,6.4,1888,14851
tt0708847,Alice,Star Trek: Voyager,6,5,6.3,1664,14852
tt0562985,Aliens of London,Doctor Who,1,4,6.9,7469,14853
tt0708727,Hero Worship,Star Trek: The Next Generation,5,11,6.6,2784,14854
tt14604876,Sonny Boy,Fear the Walking Dead,7,12,6.0,1224,14855
tt14604878,The Raft,Fear the Walking Dead,7,13,5.9,1123,14856
tt0708477,The Savage Curtain,Star Trek: The Original Series,3,22,6.6,2807,14857
tt10772150,The Dying of the Light,The 100,7,15,6.5,2321,14858
tt6263412,Divide - and Conquer,Inhumans,1,3,6.1,1369,14859
tt0708681,Bloodlines,Star Trek: The Next Generation,7,22,6.5,2344,14860
tt0708978,The Cloud,Star Trek: Voyager,1,5,6.4,2005,14861
tt0708705,Emergence,Star Trek: The Next Generation,7,23,6.5,2388,14862
tt13920794,First Day,Invasion,1,10,5.7,986,14863
tt14604874,Ofelia,Fear the Walking Dead,7,11,6.1,1406,14864
tt0708776,Skin Of Evil,Star Trek: The Next Generation,1,22,6.7,3786,14865
tt8760166,I Wake Up Screaming,Altered Carbon,2,5,6.5,2438,14866
tt14604858,Cindy Hawkins,Fear the Walking Dead,7,3,6.3,1800,14867
tt0708979,Darkling,Star Trek: Voyager,3,18,6.2,1601,14868
tt4799894,Terms and Conditions,The 100,3,8,6.9,9221,14869
tt10772152,The Last War,The 100,7,16,6.7,4019,14870
tt8631914,Homecoming,Halo,1,4,6.7,4059,14871
tt0708901,Fury,Star Trek: Voyager,6,23,6.2,1669,14872
tt0709002,Unforgettable,Star Trek: Voyager,4,22,6.2,1675,14873
tt0708940,Once Upon a Time,Star Trek: Voyager,5,5,6.2,1701,14874
tt0708750,New Ground,Star Trek: The Next Generation,5,10,6.5,2662,14875
tt8241376,Sojourn,American Horror Story,8,8,6.6,3293,14876
tt0708450,That Which Survives,Star Trek: The Original Series,3,17,6.5,2688,14877
tt0708893,Fair Haven,Star Trek: Voyager,6,11,6.2,1741,14878
tt9354122,Spyfall: Part One,Doctor Who,12,1,6.8,6122,14879
tt6751280,Impossible Planet,Electric Dreams,1,2,6.6,3365,14880
tt0708470,The Mark of Gideon,Star Trek: The Original Series,3,16,6.5,2761,14881
tt14604880,Divine Providence,Fear the Walking Dead,7,14,5.8,1202,14882
tt0708439,Mudd's Women,Star Trek: The Original Series,1,6,6.7,4429,14883
tt21083556,Thank You For Your Service,American Horror Story,11,2,6.2,1781,14884
tt11704158,Konsekans,The Walking Dead: World Beyond,2,1,5.8,1207,14885
tt0708821,The Royale,Star Trek: The Next Generation,2,12,6.6,3497,14886
tt0708462,The Empath,Star Trek: The Original Series,3,12,6.5,2918,14887
tt8760154,Payment Deferred,Altered Carbon,2,2,6.5,2920,14888
tt0708972,Spirit Folk,Star Trek: Voyager,6,17,6.1,1681,14889
tt4731502,Thirteen,The 100,3,7,6.9,12645,14890
tt0708749,Ménage à Troi,Star Trek: The Next Generation,3,24,6.5,2989,14891
tt0708852,Barge of the Dead,Star Trek: Voyager,6,3,6.1,1698,14892
tt0708824,The Vengeance Factor,Star Trek: The Next Generation,3,9,6.5,3006,14893
tt0708443,Plato's Stepchildren,Star Trek: The Original Series,3,10,6.5,3028,14894
tt0708717,Force of Nature,Star Trek: The Next Generation,7,9,6.4,2573,14895
tt0708768,Samaritan Snare,Star Trek: The Next Generation,2,17,6.5,3102,14896
tt10151036,Shadow Puppets,The Walking Dead: World Beyond,1,6,5.8,1333,14897
tt0708837,Unnatural Selection,Star Trek: The Next Generation,2,7,6.5,3170,14898
tt9361042,Ascension of the Cybermen,Doctor Who,12,9,6.6,4026,14899
tt0708695,Dark Page,Star Trek: The Next Generation,7,7,6.4,2701,14900
tt0708710,Evolution,Star Trek: The Next Generation,3,1,6.5,3236,14901
tt0708840,We'll Always Have Paris,Star Trek: The Next Generation,1,23,6.5,3254,14902
tt0708975,Tattoo,Star Trek: Voyager,2,9,6.1,1823,14903
tt0708744,Loud as a Whisper,Star Trek: The Next Generation,2,5,6.5,3300,14904
tt6263408,Those Who Would Destroy Us,Inhumans,1,2,6.0,1663,14905
tt0708896,Favorite Son,Star Trek: Voyager,3,20,6.0,1672,14906
tt0708800,The Host,Star Trek: The Next Generation,4,23,6.4,2850,14907
tt9858238,You're Still Here,Fear the Walking Dead,5,11,6.1,1933,14908
tt8115264,...I Lose Myself,Fear the Walking Dead,4,16,6.3,2517,14909
tt22480332,Fire Island,American Horror Story,11,8,5.5,1187,14910
tt1721225,The Curse of the Black Spot,Doctor Who,6,3,6.7,6206,14911
tt3787384,Kill the Moon,Doctor Who,8,7,6.7,6244,14912
tt13469800,Flux: Chapter Five - Survivors of the Flux,Doctor Who,13,5,6.3,2599,14913
tt0708779,Suddenly Human,Star Trek: The Next Generation,4,4,6.4,3065,14914
tt0708738,Journey's End,Star Trek: The Next Generation,7,20,6.3,2653,14915
tt16364304,Cooking with Bill,Oats Studios,1,3,3.8,566,14916
tt14404590,Inside,American Horror Story,10,8,6.2,2331,14917
tt0708452,The Apple,Star Trek: The Original Series,2,5,6.4,3145,14918
tt1577258,Victory of the Daleks,Doctor Who,5,3,6.7,6606,14919
